"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"47",47,26.02,17.96,10.82,2.96,0,0.54,27.7,13.14,11.78,31.5,69.34,49.4005527560167,84.12,43.28,0.469018986920229,0.485350544636057,0.318836819579908,0.348874968679706,0.889123625798682,0.511292996363894,0.73231172149559,NA,0.711109348379509,0.418986906586341,0.418478973699447,0.196585667641462,0.551802234061427,0.227815021337873,0.785883758398464,0.533002006277073
"48",48,17.96,12.06,7.82,1.3,0.46,2.2,16.42,6.34,9.46,35.18,47.44,30.8942278700812,67.4,44.64,0.38386443471449,0.337705683879295,0.239062619833038,0.166713812086514,0.83703442481253,0.441631627486388,0.454516135298996,0.193989032273878,0.53173279301865,0.337322867295852,0.391811523888385,0.220740231990232,0.508578691499182,0.261137114046229,0.860629148629149,0.43442879170241
"49",49,12.06,5.74,4.74,2.14,1.46,0.22,2.76,1.2,6.02,35.5,17.7,14.5897818637543,45.48,41.52,0.192174315915177,0.0862711961053506,0.156818947902014,0.0330729676829877,0.959360842820618,0.193859090071014,0.835369619146201,0.037047185767922,0.710989573316238,-0.0677089804938803,0.386964463640934,-0.0209365079365079,0.514030917510805,-0.0180108474981203,0.696976190476191,0.217615220908419
"50",50,5.74,0.54,0.06,0.08,0.54,0.12,4.96,0.56,5.48,31.22,16.32,10.1111571261161,42.22,36.7,0.248306281095248,0.131325075909965,0.163251536319827,0.0179610362727756,1.97829806520653,0,1.97829806520653,-0.268825288622316,1.75327556405793,-0.106638027778453,0.952007936507936,0.161290322580645,1.69551329901126,0,0.428571428571429,0.170288909447491
"51",51,0.54,0.6,0.48,0.24,0.12,3.14,1.42,0.02,0.32,31.46,2.54,1.35710793773725,33.22,31.78,0.0524144957211906,0.0437038950309883,0.00986718121888396,0.000615433173335073,0,0,0,0,-1.3798240374464,0,-0.153846153846154,0.0952380952380952,-0.106638027778453,0,0.666666666666667,0.0249621178588806
"52",52,0.6,0.36,0.16,0.04,3.22,0.08,0,0.1,0.46,31.02,1.02,0.551695360866325,31.58,31.48,0.0148375191648011,0.00337920875420875,0.0150850045933658,0.00343805129245419,0,0,0,0,-0.0577622650466621,-1.32985881743946,0.625,0,0,0,0.8,0.0144356473158492
"53",53,0.36,14.72,0.08,0.1,0.04,0,9.94,23.82,4.08,27.04,47.14,26.2563023344254,64.88,31.12,0.216114599925842,0.520885732288542,0.141774428677918,0.63470243413135,0,2.69222648850913,-1.03726736547784,2.77258872223978,0,2.71191277310363,0.608695652173913,0.981462753362908,0,2.52287263295092,0.444444444444444,0.346507403969555
"54",54,14.72,8.58,6.38,7.18,0,12.28,4.42,14.56,1.6,49.26,35.16,46.4787375436633,69.84,50.86,0.0867009024412895,0.271609151034857,0.0317809318121734,0.258964437966611,0.890988945688271,0.321329425757577,-0.136912971326224,0.414557019150883,-0.169856375868408,0.151649419932328,-0.0294688551214867,0.00266666666666667,-0.0275586448445175,0.00276609342754361,0.471628499123855,0.297433547929805
"55",55,8.58,21.6,6.7,11.3,11.56,4.8,13.42,13.3,2.42,61.4,44.86,72.314745256064,90.54,63.82,0.174539946321347,0.294722543228109,0.0389003605877628,0.196592706425126,0.255615735866771,1.21168901387833,-0.118914007704365,0.408847273824033,-0.137876325325321,0.105287928930816,-0.127344339265526,0.0858533397667418,-0.117248835823441,0.0931265851928295,0.373189282767456,0.257426676535051
"56",56,21.6,25.9,8.48,3.7,10.66,3.56,16.4,14.94,19.18,55.52,76.22,62.5299706430533,106.04,74.7,0.335272338136689,0.295670290756224,0.297215964285917,0.240163344150665,0.961491422765843,1.14716220085878,0.574506700066102,0.119260283844288,0.479408870459734,0.264196394651057,0.33549956192852,0.210836586765797,0.41928311063182,0.245052861324984,0.700552279419926,0.464223166047319
