"","binno","t2d","t2u","t3","tPart","tGFd","tGFu","tSing","tOri","tExt","tThrough","divSIB","divCSIB","divRT","divBC","extProp","oriProp","extPC","oriPC","ext3t","ori3t","extC3t","oriC3t","extGF","oriGF","E2f3","O2f3","ext2f3","ori2f3","samp3t","sampRange"
"37",37,20.14,0,0,0,0,0,6.82,0.86,20.04,8.6,30.52,NA,36.32,28.64,0.740025862384342,0.21074813400171,1.2166255574383,0.0937748560370449,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.328589854589855
"38",38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"39",39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"40",40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"41",41,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"42",42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"43",43,0,0,0,0,0,0,0.02,0.56,0,9.46,1.02,NA,10.04,9.46,0.00125,0.058014874014874,0,0.0600474165143643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0469090909090909
"44",44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45",45,0,0,0,0,0.06,0,0,0,0,10.02,0,NA,10.02,10.02,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"46",46,0,21.64,0,0,0,0,6.58,22.22,1,9.02,32.5,NA,38.82,10.02,0.195173551703736,0.743101892654445,0.109069198917437,1.26198247281309,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.300465256965257
"47",47,21.64,12.5,8.08,2.2,0,0.54,19.32,8.96,8.88,22.36,51.2,33.754423440583,59.52,31.24,0.47379391717369,0.473783551154097,0.33703954379305,0.336872717459575,0.998626229200509,0.436058524637005,0.837697488931487,NA,0.797889444017178,0.356904731882668,0.468982691060952,0.15586525505798,0.646386006154808,0.182115178336267,0.788129537129537,0.63043425575337
"48",48,12.5,9.44,5.62,0.94,0.38,1.74,11.76,4.62,6.62,24.7,33.38,20.2265280398306,47.7,31.32,0.384688028031638,0.343184709077805,0.237513643442798,0.171479693518181,0.805480335507955,0.532589135339836,0.47783159227889,0.284932414132844,0.479112293823238,0.408392845698966,0.348561356084576,0.280064158064158,0.457417943816252,0.345098006449426,0.860119047619048,0.42219272117805
"49",49,9.44,5.14,4.14,1.54,1.34,0,1.86,0.8,4.06,25.26,13.2,9.50810381707955,31.98,29.32,0.184618640123201,0.0819598321046473,0.150024198436118,0.0307945948468701,0.846783561055152,0.218440018908575,NA,0.0575112786395522,0.66887528505905,-0.0558724917865547,0.343616938616939,-0.0218492063492063,0.443622762861059,-0.0176733100911616,0.737142857142857,0.25842394855726
"50",50,5.14,0,0,0,0,0,3.96,0.36,4.22,21.84,13.46,NA,30.38,26.06,0.270520339011942,0.143498363318038,0.177774139554921,0.0163968050169465,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0.227485035284234
"51",51,0,0,0,0,0,2.66,1,0,0,22.2,1,NA,23.2,22.2,0.0437342828683943,0.0437342828683943,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"52",52,0,0,0,0,2.66,0,0,0,0,22.2,0,NA,22.2,22.2,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"53",53,0,9.36,0,0,0,0,4.68,6.54,1.48,20.72,21.16,NA,33.42,22.2,0.183824128678731,0.336056927928216,0.0685381709447346,0.276637749814817,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0.410082497194255
"54",54,9.36,4.56,3.54,1.74,0,6.56,4.24,3.64,2.24,25.02,19.38,15.6208195845165,35.14,27.26,0.184711272832542,0.224275921995064,0.0863595880259625,0.136783866162953,1.02251076706817,0.271155461065984,0.0645928803659429,NA,-0.0616318913438499,0.185665272852963,-0.00073115773115773,0.0352619047619048,0.00327170904097498,0.0432919870004028,0.673333333333333,0.371876107635581
"55",55,4.56,10.54,3.98,5.76,3.28,1.48,6.04,6.76,1,27.66,20.34,28.6256744253823,41.46,28.66,0.168806815945938,0.308383201924492,0.0353582844523831,0.219681636235297,0.172858887934436,1.03896282580294,-0.206469040223571,0.613616400798064,-0.086420486965961,0.227550269852882,-0.0868470418470418,0.178236370011138,-0.0797108699031949,0.204942604283755,0.409971028971029,0.237292549928898
"56",56,10.54,12.52,5.18,2.18,4.28,0.62,14.56,3.76,13.24,21.18,42.12,31.8687153630578,52.74,34.42,0.52747926824911,0.347083919794814,0.487683633275583,0.162695089444156,0.745325985861654,0.923180398634549,0.495132164716048,-0.0347374880676757,0.474140687217252,0.237359746929798,0.271813136038368,0.151514496081834,0.335016920245982,0.174673560530009,0.697934343434343,0.499826305125753
