"39",NA,NA,NA,NA,NA,NA,38,NA,16,22,NA,32,NA,16,21,55,17,29,19,NA,NA,19,37,14,9,5,NA,12,7,27,7,16,14,NA,8,15,6,17,12,6,17,15,11,11,12,13,36,23,13,6,11,19,29,17,14,20,22,26,15,25,10,9,10,5,NA,7,35,19,12,41,26,31,14,56,30,12,3,NA,5,13,1,21,4,62,31,29,3,NA,8,NA,3,3,8,1
"40",NA,NA,NA,NA,NA,NA,35,NA,16,20,NA,32,NA,19,24,57,19,26,18,NA,NA,22,37,15,10,5,NA,14,6,25,7,17,13,NA,9,13,7,16,15,8,14,18,10,8,13,11,33,24,16,8,10,17,29,19,13,22,18,25,12,24,6,9,11,5,NA,7,35,18,13,47,30,33,14,54,33,14,4,NA,8,13,1,23,4,53,31,33,4,NA,8,NA,3,2,8,1
"41",NA,NA,NA,NA,NA,NA,35,NA,16,22,NA,30,NA,17,23,52,17,27,19,NA,NA,20,34,15,10,5,NA,14,7,22,8,17,12,NA,9,14,7,17,14,7,16,17,11,8,13,12,33,23,17,8,13,22,21,18,13,21,20,23,19,25,9,9,9,4,NA,7,34,17,8,46,27,30,14,55,32,12,3,NA,5,14,1,20,4,54,33,32,4,NA,8,NA,3,3,8,1
"42",NA,NA,NA,NA,NA,NA,34,NA,15,22,NA,33,NA,21,25,52,23,29,21,NA,NA,17,36,14,9,5,NA,11,8,25,7,16,14,NA,11,14,7,16,11,7,14,15,11,8,13,12,35,23,18,7,15,23,21,14,14,23,24,20,16,24,10,9,9,5,NA,8,34,16,10,43,30,30,14,56,35,12,4,NA,7,15,1,20,3,64,32,34,5,NA,8,NA,3,2,6,1
"43",NA,NA,NA,NA,NA,NA,35,NA,16,23,NA,32,NA,16,27,50,17,30,20,NA,NA,20,36,14,10,6,NA,13,6,24,6,16,14,NA,9,13,7,16,13,7,15,15,10,9,13,11,35,23,19,7,10,20,26,19,14,23,18,22,10,24,9,11,10,4,NA,8,34,19,12,41,27,30,14,56,31,10,3,NA,6,13,1,22,4,56,31,28,4,NA,8,NA,3,2,8,1
"44",NA,NA,NA,NA,NA,NA,36,NA,15,28,NA,29,NA,21,24,54,17,28,19,NA,NA,19,36,14,9,6,NA,13,6,23,7,16,12,NA,9,14,9,16,10,7,17,16,11,9,15,16,32,25,15,6,11,20,24,17,14,23,19,20,15,24,8,9,10,5,NA,9,35,18,10,43,29,32,14,56,33,11,4,NA,6,12,1,22,4,59,30,34,5,NA,8,NA,3,2,7,1
"45",NA,NA,NA,NA,NA,NA,36,NA,13,22,NA,34,NA,17,23,53,17,27,21,NA,NA,19,35,14,10,5,NA,14,7,25,8,17,13,NA,8,16,8,16,11,6,14,14,11,8,12,14,36,23,14,6,9,19,28,18,13,21,19,26,14,22,9,9,10,7,NA,7,34,16,12,42,25,30,14,56,32,12,4,NA,5,13,1,20,3,55,32,34,3,NA,8,NA,3,2,8,1
"46",NA,NA,NA,NA,NA,NA,34,NA,22,22,NA,31,NA,18,23,58,16,26,19,NA,NA,22,40,15,8,5,NA,13,6,23,6,17,14,NA,8,12,8,17,11,8,15,17,12,7,11,13,32,22,18,7,8,32,21,20,14,20,17,24,13,26,7,8,13,6,NA,9,34,18,9,41,27,32,14,56,36,11,4,NA,6,12,1,20,4,54,31,31,3,NA,8,NA,3,2,7,1
"47",NA,NA,NA,NA,NA,NA,38,NA,15,19,NA,33,NA,20,26,55,20,27,19,NA,NA,21,35,15,8,5,NA,12,7,24,7,16,13,NA,10,15,6,18,13,7,17,14,9,9,13,11,34,23,15,6,8,21,22,19,15,22,21,27,16,25,11,10,12,6,NA,6,34,17,15,45,28,29,14,57,35,10,4,NA,5,16,1,22,3,63,31,33,5,NA,8,NA,3,2,8,1
"48",NA,NA,NA,NA,NA,NA,36,NA,16,23,NA,35,NA,18,23,51,15,27,19,NA,NA,18,38,14,11,5,NA,13,7,23,9,16,14,NA,8,17,7,17,12,7,14,13,11,10,14,13,35,24,16,6,13,21,26,16,17,23,22,24,11,27,10,9,11,6,NA,8,35,16,10,42,26,29,14,57,34,12,4,NA,5,11,1,21,3,50,34,34,4,NA,8,NA,3,3,7,1
"49",NA,NA,NA,NA,NA,NA,36,NA,21,21,NA,34,NA,18,24,54,18,26,21,NA,NA,17,35,15,10,5,NA,13,6,23,7,17,14,NA,11,14,7,16,11,6,14,18,12,8,13,11,33,22,15,8,9,17,25,20,15,22,23,23,12,24,8,10,12,6,NA,6,36,16,12,40,28,30,14,56,33,13,3,NA,5,17,1,21,3,59,31,34,5,NA,8,NA,3,2,7,1
"50",NA,NA,NA,NA,NA,NA,37,NA,19,25,NA,30,NA,18,27,53,18,30,18,NA,NA,23,39,14,8,5,NA,11,8,23,6,17,13,NA,8,15,7,17,12,7,17,15,13,7,15,11,34,22,16,8,9,16,25,19,15,22,18,22,15,25,9,10,9,7,NA,9,36,18,13,41,28,34,14,58,33,12,4,NA,5,12,1,22,4,58,30,32,6,NA,8,NA,4,2,9,1
