"10",NA,NA,NA,NA,NA,NA,NA,123,199,130,154,150,NA,181,NA,104,110,148,NA,NA,NA,65,62,68,93,NA,58,138,52,49,NA,NA,NA,7,NA,43,NA,18,30,NA,NA,23,10,17,NA,11,19,35,50,29,27,10,8,30,4,11,28,NA,10,NA,NA,37,42,37,40,NA,31,9,10,11,6,6,5,9,10,8,6,5,5,5,11,11,8,13,10,24,32,13,19,23,NA,4,3,3,NA,1
"11",NA,NA,NA,NA,NA,NA,NA,130,199,135,154,152,NA,179,NA,100,108,155,NA,NA,NA,64,57,67,94,NA,54,138,50,51,NA,NA,NA,10,NA,42,NA,18,33,NA,NA,16,10,17,NA,12,20,38,44,23,30,5,6,29,3,12,29,NA,11,NA,NA,37,38,33,40,NA,32,10,16,15,7,7,10,10,11,9,7,5,7,5,11,7,6,12,17,28,36,13,13,19,NA,4,3,3,NA,1
"12",NA,NA,NA,NA,NA,NA,NA,129,202,139,154,140,NA,178,NA,93,108,147,NA,NA,NA,67,62,65,99,NA,55,136,54,49,NA,NA,NA,7,NA,42,NA,17,33,NA,NA,16,10,15,NA,13,20,41,47,27,27,11,9,27,4,7,28,NA,9,NA,NA,37,41,34,40,NA,31,10,14,16,9,6,10,9,11,9,7,6,5,5,9,8,6,13,16,26,36,15,16,21,NA,5,3,3,NA,1
"13",NA,NA,NA,NA,NA,NA,NA,130,196,135,154,146,NA,182,NA,93,109,152,NA,NA,NA,65,59,69,94,NA,52,144,55,49,NA,NA,NA,7,NA,43,NA,19,33,NA,NA,17,9,16,NA,11,25,36,43,25,25,7,7,30,4,14,28,NA,11,NA,NA,37,39,34,40,NA,31,11,12,12,5,7,8,9,11,8,8,6,5,6,10,7,7,14,14,29,33,15,16,25,NA,3,3,2,NA,1
"14",NA,NA,NA,NA,NA,NA,NA,124,198,131,154,144,NA,180,NA,103,112,150,NA,NA,NA,65,57,71,93,NA,58,145,51,49,NA,NA,NA,7,NA,43,NA,17,32,NA,NA,17,10,14,NA,12,24,37,46,26,24,7,6,29,4,12,29,NA,8,NA,NA,37,39,34,40,NA,32,13,14,12,6,5,6,9,11,8,6,6,6,5,10,8,10,14,18,30,30,18,16,23,NA,3,3,1,NA,1
"15",NA,NA,NA,NA,NA,NA,NA,120,205,142,154,143,NA,183,NA,100,110,146,NA,NA,NA,64,62,67,95,NA,56,138,52,49,NA,NA,NA,6,NA,44,NA,18,33,NA,NA,19,10,14,NA,10,19,33,46,23,31,13,7,30,5,11,29,NA,9,NA,NA,37,41,32,40,NA,31,14,10,13,4,5,6,9,9,8,9,5,6,5,10,9,6,17,19,24,37,13,17,24,NA,4,3,1,NA,1
"16",NA,NA,NA,NA,NA,NA,NA,129,202,138,154,143,NA,183,NA,105,107,161,NA,NA,NA,66,58,69,95,NA,51,141,52,48,NA,NA,NA,7,NA,42,NA,18,33,NA,NA,14,9,15,NA,16,22,40,49,26,25,9,8,31,4,10,30,NA,11,NA,NA,38,40,34,40,NA,33,8,13,11,8,13,7,10,14,8,9,6,4,5,8,8,6,15,16,26,33,18,17,18,NA,5,3,1,NA,1
"17",NA,NA,NA,NA,NA,NA,NA,121,197,138,154,145,NA,181,NA,100,110,147,NA,NA,NA,66,56,66,97,NA,57,132,53,49,NA,NA,NA,8,NA,43,NA,18,33,NA,NA,18,10,17,NA,14,21,39,45,27,28,10,6,30,3,10,28,NA,8,NA,NA,38,42,32,40,NA,33,10,15,12,8,5,6,12,11,8,9,6,6,7,9,11,10,13,19,24,36,14,16,24,NA,4,3,2,NA,1
"18",NA,NA,NA,NA,NA,NA,NA,128,197,137,154,147,NA,180,NA,99,111,154,NA,NA,NA,68,60,72,95,NA,56,144,48,49,NA,NA,NA,7,NA,42,NA,17,30,NA,NA,16,10,14,NA,13,23,34,50,24,31,9,8,30,4,11,28,NA,9,NA,NA,38,41,38,40,NA,32,8,12,11,9,9,8,7,14,10,10,5,5,5,9,8,8,14,18,28,38,14,16,21,NA,3,3,1,NA,1
"19",NA,NA,NA,NA,NA,NA,NA,123,204,135,154,147,NA,182,NA,99,110,154,NA,NA,NA,67,59,64,97,NA,63,140,46,50,NA,NA,NA,5,NA,42,NA,17,30,NA,NA,18,10,14,NA,16,20,39,48,27,23,6,6,30,5,9,28,NA,11,NA,NA,37,39,36,40,NA,33,9,14,13,5,8,4,8,9,9,10,6,5,6,11,12,7,14,16,26,33,14,16,20,NA,4,3,3,NA,1
